duration,x,y,sub,session,acq,eye,fix_start,fix_end,trial_type,stim_file,event_nr,trial,trialID,taskVersion,response,nwords,event_onset,event_offset,duration_corr,fixation_type,cal,word_position,word,nchar,freq,pred,lum_norm,simBOLD_res,OLD20,aoi_nr
394,257.9,384,aa2805,3,prefont,L,201.834,202.228,Exp.Trial,Die meisten Hamster bleiben bei Tag in ihrem Häuschen. ,14,14,ID_14_9,v1,NA,9,199.257,208.023,394,withinEvent,0.19,3,Hamster,7,1.8921,0,137.9266,0.6524,1.9,2
309,312.2,384,aa2805,3,prefont,L,202.253,202.562,Exp.Trial,Die meisten Hamster bleiben bei Tag in ihrem Häuschen. ,14,14,ID_14_9,v1,NA,9,199.257,208.023,309,withinEvent,0.19,3,Hamster,7,1.8921,0,137.9266,0.6524,1.9,2
309,338.3,384,aa2805,3,prefont,R,202.253,202.562,Exp.Trial,Die meisten Hamster bleiben bei Tag in ihrem Häuschen. ,14,14,ID_14_9,v1,NA,9,199.257,208.023,309,withinEvent,0.18,4,bleiben,7,3.9898,0,132.6134,0.3605,1.55,3
272,366.3,384,aa2805,3,prefont,R,202.58,202.852,Exp.Trial,Die meisten Hamster bleiben bei Tag in ihrem Häuschen. ,14,14,ID_14_9,v1,NA,9,199.257,208.023,272,withinEvent,0.18,4,bleiben,7,3.9898,0,132.6134,0.3605,1.55,3
273,333.7,384,aa2805,3,prefont,L,202.58,202.853,Exp.Trial,Die meisten Hamster bleiben bei Tag in ihrem Häuschen. ,14,14,ID_14_9,v1,NA,9,199.257,208.023,273,withinEvent,0.19,4,bleiben,7,3.9898,0,132.6134,0.3605,1.55,3
376,405.8,384,aa2805,3,prefont,L,202.877,203.253,Exp.Trial,Die meisten Hamster bleiben bei Tag in ihrem Häuschen. ,14,14,ID_14_9,v1,NA,9,199.257,208.023,376,withinEvent,0.19,4,bleiben,7,3.9898,0,132.6134,0.3605,1.55,3
376,437.7,384,aa2805,3,prefont,R,202.877,203.253,Exp.Trial,Die meisten Hamster bleiben bei Tag in ihrem Häuschen. ,14,14,ID_14_9,v1,NA,9,199.257,208.023,376,withinEvent,0.18,5,bei,3,4.5715,0.0588,131.4131,NA,1,4
389,456.6,384,aa2805,3,prefont,L,203.274,203.663,Exp.Trial,Die meisten Hamster bleiben bei Tag in ihrem Häuschen. ,14,14,ID_14_9,v1,NA,9,199.257,208.023,389,withinEvent,0.19,6,Tag,3,4.2126,0.1059,153.7922,NA,1,5
389,491.2,384,aa2805,3,prefont,R,203.274,203.663,Exp.Trial,Die meisten Hamster bleiben bei Tag in ihrem Häuschen. ,14,14,ID_14_9,v1,NA,9,199.257,208.023,389,withinEvent,0.18,6,Tag,3,4.2126,0.1059,153.7922,NA,1,5
422,522.2,384,aa2805,3,prefont,L,203.688,204.11,Exp.Trial,Die meisten Hamster bleiben bei Tag in ihrem Häuschen. ,14,14,ID_14_9,v1,NA,9,199.257,208.023,422,withinEvent,0.19,7,in,2,5.2604,0.5529,117.7196,NA,1,6
425,555.9,384,aa2805,3,prefont,R,203.687,204.112,Exp.Trial,Die meisten Hamster bleiben bei Tag in ihrem Häuschen. ,14,14,ID_14_9,v1,NA,9,199.257,208.023,425,withinEvent,0.18,8,ihrem,5,3.6051,0.7294,132.8525,0.5646,1.55,7
621,642.1,384,aa2805,3,prefont,R,204.148,204.769,Exp.Trial,Die meisten Hamster bleiben bei Tag in ihrem Häuschen. ,14,14,ID_14_9,v1,NA,9,199.257,208.023,621,withinEvent,0.18,9,Häuschen,9,2.1644,0.0588,128.5852,0.0668,1.4,8
633,614.7,384,aa2805,3,prefont,L,204.139,204.772,Exp.Trial,Die meisten Hamster bleiben bei Tag in ihrem Häuschen. ,14,14,ID_14_9,v1,NA,9,199.257,208.023,633,withinEvent,0.19,9,Häuschen,9,2.1644,0.0588,128.5852,0.0668,1.4,8
222,646.3,384,aa2805,3,prefont,L,204.789,205.011,Exp.Trial,Die meisten Hamster bleiben bei Tag in ihrem Häuschen. ,14,14,ID_14_9,v1,NA,9,199.257,208.023,222,withinEvent,0.19,9,Häuschen,9,2.1644,0.0588,128.5852,0.0668,1.4,8
222,681.8,384,aa2805,3,prefont,R,204.789,205.011,Exp.Trial,Die meisten Hamster bleiben bei Tag in ihrem Häuschen. ,14,14,ID_14_9,v1,NA,9,199.257,208.023,222,withinEvent,0.18,9,Häuschen,9,2.1644,0.0588,128.5852,0.0668,1.4,8
285,310.1,384,aa2805,3,prefont,L,205.065,205.35,Exp.Trial,Die meisten Hamster bleiben bei Tag in ihrem Häuschen. ,14,14,ID_14_9,v1,NA,9,199.257,208.023,285,withinEvent,0.19,3,Hamster,7,1.8921,0,137.9266,0.6524,1.9,2
283,342.8,384,aa2805,3,prefont,R,205.067,205.35,Exp.Trial,Die meisten Hamster bleiben bei Tag in ihrem Häuschen. ,14,14,ID_14_9,v1,NA,9,199.257,208.023,283,withinEvent,0.18,4,bleiben,7,3.9898,0,132.6134,0.3605,1.55,3
267,335.1,384,aa2805,3,prefont,L,205.371,205.638,Exp.Trial,Die meisten Hamster bleiben bei Tag in ihrem Häuschen. ,14,14,ID_14_9,v1,NA,9,199.257,208.023,267,withinEvent,0.19,4,bleiben,7,3.9898,0,132.6134,0.3605,1.55,3
268,371.8,384,aa2805,3,prefont,R,205.372,205.64,Exp.Trial,Die meisten Hamster bleiben bei Tag in ihrem Häuschen. ,14,14,ID_14_9,v1,NA,9,199.257,208.023,268,withinEvent,0.18,4,bleiben,7,3.9898,0,132.6134,0.3605,1.55,3
268,237.8,384,aa2805,3,prefont,L,205.666,205.934,Exp.Trial,Die meisten Hamster bleiben bei Tag in ihrem Häuschen. ,14,14,ID_14_9,v1,NA,9,199.257,208.023,268,withinEvent,0.19,3,Hamster,7,1.8921,0,137.9266,0.6524,1.9,2
265,278.9,384,aa2805,3,prefont,R,205.669,205.934,Exp.Trial,Die meisten Hamster bleiben bei Tag in ihrem Häuschen. ,14,14,ID_14_9,v1,NA,9,199.257,208.023,265,withinEvent,0.18,3,Hamster,7,1.8921,0,137.9266,0.6524,1.9,2
196,252.4,384,aa2805,3,prefont,L,205.947,206.143,Exp.Trial,Die meisten Hamster bleiben bei Tag in ihrem Häuschen. ,14,14,ID_14_9,v1,NA,9,199.257,208.023,196,withinEvent,0.19,3,Hamster,7,1.8921,0,137.9266,0.6524,1.9,2
199,292.3,384,aa2805,3,prefont,R,205.945,206.144,Exp.Trial,Die meisten Hamster bleiben bei Tag in ihrem Häuschen. ,14,14,ID_14_9,v1,NA,9,199.257,208.023,199,withinEvent,0.18,3,Hamster,7,1.8921,0,137.9266,0.6524,1.9,2
262,272.4,384,aa2805,3,prefont,R,206.155,206.417,Exp.Trial,Die meisten Hamster bleiben bei Tag in ihrem Häuschen. ,14,14,ID_14_9,v1,NA,9,199.257,208.023,262,withinEvent,0.18,3,Hamster,7,1.8921,0,137.9266,0.6524,1.9,2
261,235.4,384,aa2805,3,prefont,L,206.158,206.419,Exp.Trial,Die meisten Hamster bleiben bei Tag in ihrem Häuschen. ,14,14,ID_14_9,v1,NA,9,199.257,208.023,261,withinEvent,0.19,3,Hamster,7,1.8921,0,137.9266,0.6524,1.9,2
490,322.3,384,aa2805,3,prefont,R,206.441,206.931,Exp.Trial,Die meisten Hamster bleiben bei Tag in ihrem Häuschen. ,14,14,ID_14_9,v1,NA,9,199.257,208.023,490,withinEvent,0.18,4,bleiben,7,3.9898,0,132.6134,0.3605,1.55,3
490,286.1,384,aa2805,3,prefont,L,206.442,206.932,Exp.Trial,Die meisten Hamster bleiben bei Tag in ihrem Häuschen. ,14,14,ID_14_9,v1,NA,9,199.257,208.023,490,withinEvent,0.19,3,Hamster,7,1.8921,0,137.9266,0.6524,1.9,2
287,540.2,384,aa2805,3,prefont,L,206.986,207.273,Exp.Trial,Die meisten Hamster bleiben bei Tag in ihrem Häuschen. ,14,14,ID_14_9,v1,NA,9,199.257,208.023,287,withinEvent,0.19,8,ihrem,5,3.6051,0.7294,132.8525,0.5646,1.55,7
291,576.8,384,aa2805,3,prefont,R,206.983,207.274,Exp.Trial,Die meisten Hamster bleiben bei Tag in ihrem Häuschen. ,14,14,ID_14_9,v1,NA,9,199.257,208.023,291,withinEvent,0.18,8,ihrem,5,3.6051,0.7294,132.8525,0.5646,1.55,7
522,637.9,384,aa2805,3,prefont,R,207.298,207.82,Exp.Trial,Die meisten Hamster bleiben bei Tag in ihrem Häuschen. ,14,14,ID_14_9,v1,NA,9,199.257,208.023,522,withinEvent,0.18,9,Häuschen,9,2.1644,0.0588,128.5852,0.0668,1.4,8
528,602.5,384,aa2805,3,prefont,L,207.295,207.823,Exp.Trial,Die meisten Hamster bleiben bei Tag in ihrem Häuschen. ,14,14,ID_14_9,v1,NA,9,199.257,208.023,528,withinEvent,0.19,9,Häuschen,9,2.1644,0.0588,128.5852,0.0668,1.4,8
142,641,384,aa2805,3,prefont,L,207.843,207.985,Exp.Trial,Die meisten Hamster bleiben bei Tag in ihrem Häuschen. ,14,14,ID_14_9,v1,NA,9,199.257,208.023,142,withinEvent,0.19,9,Häuschen,9,2.1644,0.0588,128.5852,0.0668,1.4,8
145,681.4,384,aa2805,3,prefont,R,207.841,207.986,Exp.Trial,Die meisten Hamster bleiben bei Tag in ihrem Häuschen. ,14,14,ID_14_9,v1,NA,9,199.257,208.023,145,withinEvent,0.18,9,Häuschen,9,2.1644,0.0588,128.5852,0.0668,1.4,8
245,93.4,384,aa2805,3,prefont,L,209.364,209.609,Exp.Trial,Man sollte nie Geschirr mit einem dreckigen Lappen spülen müssen. ,15,15,ID_15_10,v1,NA,10,209.391,216.085,218.000000000013,sfix_beforeOnset,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,132.9,384,aa2805,3,prefont,R,209.364,209.609,Exp.Trial,Man sollte nie Geschirr mit einem dreckigen Lappen spülen müssen. ,15,15,ID_15_10,v1,NA,10,209.391,216.085,218.000000000013,sfix_beforeOnset,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA
285,142.5,384,aa2805,3,prefont,L,209.63,209.915,Exp.Trial,Man sollte nie Geschirr mit einem dreckigen Lappen spülen müssen. ,15,15,ID_15_10,v1,NA,10,209.391,216.085,285,withinEvent,0.19,2,sollte,6,4.1917,0.0595,119.9059,0.144,1,1
288,188.2,384,aa2805,3,prefont,R,209.628,209.916,Exp.Trial,Man sollte nie Geschirr mit einem dreckigen Lappen spülen müssen. ,15,15,ID_15_10,v1,NA,10,209.391,216.085,288,withinEvent,0.18,2,sollte,6,4.1917,0.0595,119.9059,0.144,1,1
296,139.5,384,aa2805,3,prefont,R,209.938,210.234,Exp.Trial,Man sollte nie Geschirr mit einem dreckigen Lappen spülen müssen. ,15,15,ID_15_10,v1,NA,10,209.391,216.085,296,withinEvent,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,97.5,384,aa2805,3,prefont,L,209.936,210.236,Exp.Trial,Man sollte nie Geschirr mit einem dreckigen Lappen spülen müssen. ,15,15,ID_15_10,v1,NA,10,209.391,216.085,300,withinEvent,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,149.8,384,aa2805,3,prefont,L,210.257,210.539,Exp.Trial,Man sollte nie Geschirr mit einem dreckigen Lappen spülen müssen. ,15,15,ID_15_10,v1,NA,10,209.391,216.085,282,withinEvent,0.19,2,sollte,6,4.1917,0.0595,119.9059,0.144,1,1
281,186.2,384,aa2805,3,prefont,R,210.258,210.539,Exp.Trial,Man sollte nie Geschirr mit einem dreckigen Lappen spülen müssen. ,15,15,ID_15_10,v1,NA,10,209.391,216.085,281,withinEvent,0.18,2,sollte,6,4.1917,0.0595,119.9059,0.144,1,1
299,247.9,384,aa2805,3,prefont,R,210.565,210.864,Exp.Trial,Man sollte nie Geschirr mit einem dreckigen Lappen spülen müssen. ,15,15,ID_15_10,v1,NA,10,209.391,216.085,299,withinEvent,0.18,3,nie,3,4.4507,0.0357,122.2627,NA,1,2
302,216.9,384,aa2805,3,prefont,L,210.563,210.865,Exp.Trial,Man sollte nie Geschirr mit einem dreckigen Lappen spülen müssen. ,15,15,ID_15_10,v1,NA,10,209.391,216.085,302,withinEvent,0.19,2,sollte,6,4.1917,0.0595,119.9059,0.144,1,1
419,306.5,384,aa2805,3,prefont,R,210.887,211.306,Exp.Trial,Man sollte nie Geschirr mit einem dreckigen Lappen spülen müssen. ,15,15,ID_15_10,v1,NA,10,209.391,216.085,419,withinEvent,0.18,4,Geschirr,8,2.0899,0,126.8554,0.9971,2.75,3
419,276.5,384,aa2805,3,prefont,L,210.889,211.308,Exp.Trial,Man sollte nie Geschirr mit einem dreckigen Lappen spülen müssen. ,15,15,ID_15_10,v1,NA,10,209.391,216.085,419,withinEvent,0.19,4,Geschirr,8,2.0899,0,126.8554,0.9971,2.75,3
298,306.5,384,aa2805,3,prefont,L,211.327,211.625,Exp.Trial,Man sollte nie Geschirr mit einem dreckigen Lappen spülen müssen. ,15,15,ID_15_10,v1,NA,10,209.391,216.085,298,withinEvent,0.19,4,Geschirr,8,2.0899,0,126.8554,0.9971,2.75,3
300,326.8,384,aa2805,3,prefont,R,211.325,211.625,Exp.Trial,Man sollte nie Geschirr mit einem dreckigen Lappen spülen müssen. ,15,15,ID_15_10,v1,NA,10,209.391,216.085,300,withinEvent,0.18,4,Geschirr,8,2.0899,0,126.8554,0.9971,2.75,3
255,364,384,aa2805,3,prefont,L,211.649,211.904,Exp.Trial,Man sollte nie Geschirr mit einem dreckigen Lappen spülen müssen. ,15,15,ID_15_10,v1,NA,10,209.391,216.085,255,withinEvent,0.19,5,mit,3,5.1841,0.1071,129.0889,NA,1,4
256,388.9,384,aa2805,3,prefont,R,211.649,211.905,Exp.Trial,Man sollte nie Geschirr mit einem dreckigen Lappen spülen müssen. ,15,15,ID_15_10,v1,NA,10,209.391,216.085,256,withinEvent,0.18,5,mit,3,5.1841,0.1071,129.0889,NA,1,4
361,417.8,384,aa2805,3,prefont,L,211.928,212.289,Exp.Trial,Man sollte nie Geschirr mit einem dreckigen Lappen spülen müssen. ,15,15,ID_15_10,v1,NA,10,209.391,216.085,361,withinEvent,0.19,6,einem,5,4.5288,0.0714,133.5255,0.2879,1,5
363,437.4,384,aa2805,3,prefont,R,211.927,212.29,Exp.Trial,Man sollte nie Geschirr mit einem dreckigen Lappen spülen müssen. ,15,15,ID_15_10,v1,NA,10,209.391,216.085,363,withinEvent,0.18,6,einem,5,4.5288,0.0714,133.5255,0.2879,1,5
237,529.2,384,aa2805,3,prefont,R,212.325,212.562,Exp.Trial,Man sollte nie Geschirr mit einem dreckigen Lappen spülen müssen. ,15,15,ID_15_10,v1,NA,10,209.391,216.085,237,withinEvent,0.18,7,dreckigen,9,2.3054,0.0476,134.7608,0.1948,2.15,6
241,503.9,384,aa2805,3,prefont,L,212.323,212.564,Exp.Trial,Man sollte nie Geschirr mit einem dreckigen Lappen spülen müssen. ,15,15,ID_15_10,v1,NA,10,209.391,216.085,241,withinEvent,0.19,7,dreckigen,9,2.3054,0.0476,134.7608,0.1948,2.15,6
411,506.6,384,aa2805,3,prefont,R,212.579,212.99,Exp.Trial,Man sollte nie Geschirr mit einem dreckigen Lappen spülen müssen. ,15,15,ID_15_10,v1,NA,10,209.391,216.085,411,withinEvent,0.18,7,dreckigen,9,2.3054,0.0476,134.7608,0.1948,2.15,6
414,487.7,384,aa2805,3,prefont,L,212.578,212.992,Exp.Trial,Man sollte nie Geschirr mit einem dreckigen Lappen spülen müssen. ,15,15,ID_15_10,v1,NA,10,209.391,216.085,414,withinEvent,0.19,7,dreckigen,9,2.3054,0.0476,134.7608,0.1948,2.15,6
201,550.7,384,aa2805,3,prefont,L,213.013,213.214,Exp.Trial,Man sollte nie Geschirr mit einem dreckigen Lappen spülen müssen. ,15,15,ID_15_10,v1,NA,10,209.391,216.085,201,withinEvent,0.19,7,dreckigen,9,2.3054,0.0476,134.7608,0.1948,2.15,6
205,570.7,384,aa2805,3,prefont,R,213.012,213.217,Exp.Trial,Man sollte nie Geschirr mit einem dreckigen Lappen spülen müssen. ,15,15,ID_15_10,v1,NA,10,209.391,216.085,205,withinEvent,0.18,7,dreckigen,9,2.3054,0.0476,134.7608,0.1948,2.15,6
508,612.9,384,aa2805,3,prefont,R,213.243,213.751,Exp.Trial,Man sollte nie Geschirr mit einem dreckigen Lappen spülen müssen. ,15,15,ID_15_10,v1,NA,10,209.391,216.085,508,withinEvent,0.18,8,Lappen,6,1.9395,0.4048,146.0111,0.2646,1.05,7
520,606.4,384,aa2805,3,prefont,L,213.236,213.756,Exp.Trial,Man sollte nie Geschirr mit einem dreckigen Lappen spülen müssen. ,15,15,ID_15_10,v1,NA,10,209.391,216.085,520,withinEvent,0.19,8,Lappen,6,1.9395,0.4048,146.0111,0.2646,1.05,7
379,593.6,384,aa2805,3,prefont,R,213.767,214.146,Exp.Trial,Man sollte nie Geschirr mit einem dreckigen Lappen spülen müssen. ,15,15,ID_15_10,v1,NA,10,209.391,216.085,379,withinEvent,0.18,8,Lappen,6,1.9395,0.4048,146.0111,0.2646,1.05,7
387,594.2,384,aa2805,3,prefont,L,213.763,214.15,Exp.Trial,Man sollte nie Geschirr mit einem dreckigen Lappen spülen müssen. ,15,15,ID_15_10,v1,NA,10,209.391,216.085,387,withinEvent,0.19,8,Lappen,6,1.9395,0.4048,146.0111,0.2646,1.05,7
143,638.3,384,aa2805,3,prefont,R,214.169,214.312,Exp.Trial,Man sollte nie Geschirr mit einem dreckigen Lappen spülen müssen. ,15,15,ID_15_10,v1,NA,10,209.391,216.085,143,withinEvent,0.18,8,Lappen,6,1.9395,0.4048,146.0111,0.2646,1.05,7
147,617.6,384,aa2805,3,prefont,L,214.168,214.315,Exp.Trial,Man sollte nie Geschirr mit einem dreckigen Lappen spülen müssen. ,15,15,ID_15_10,v1,NA,10,209.391,216.085,147,withinEvent,0.19,8,Lappen,6,1.9395,0.4048,146.0111,0.2646,1.05,7
405,669.4,384,aa2805,3,prefont,L,214.336,214.741,Exp.Trial,Man sollte nie Geschirr mit einem dreckigen Lappen spülen müssen. ,15,15,ID_15_10,v1,NA,10,209.391,216.085,405,withinEvent,0.19,9,spülen,6,1.716,0.0238,135.9634,0.6506,1.8,8
409,692.9,384,aa2805,3,prefont,R,214.334,214.743,Exp.Trial,Man sollte nie Geschirr mit einem dreckigen Lappen spülen müssen. ,15,15,ID_15_10,v1,NA,10,209.391,216.085,409,withinEvent,0.18,9,spülen,6,1.716,0.0238,135.9634,0.6506,1.8,8
162,681.5,384,aa2805,3,prefont,L,214.751,214.913,Exp.Trial,Man sollte nie Geschirr mit einem dreckigen Lappen spülen müssen. ,15,15,ID_15_10,v1,NA,10,209.391,216.085,162,withinEvent,0.19,9,spülen,6,1.716,0.0238,135.9634,0.6506,1.8,8
165,703.5,384,aa2805,3,prefont,R,214.75,214.915,Exp.Trial,Man sollte nie Geschirr mit einem dreckigen Lappen spülen müssen. ,15,15,ID_15_10,v1,NA,10,209.391,216.085,165,withinEvent,0.18,9,spülen,6,1.716,0.0238,135.9634,0.6506,1.8,8
716,775.6,384,aa2805,3,prefont,R,214.941,215.657,Exp.Trial,Man sollte nie Geschirr mit einem dreckigen Lappen spülen müssen. ,15,15,ID_15_10,v1,NA,10,209.391,216.085,716,withinEvent,0.18,10,müssen,7,4.4641,0,123.9513,0.2646,1,9
723,736.5,384,aa2805,3,prefont,L,214.936,215.659,Exp.Trial,Man sollte nie Geschirr mit einem dreckigen Lappen spülen müssen. ,15,15,ID_15_10,v1,NA,10,209.391,216.085,723,withinEvent,0.19,10,müssen,7,4.4641,0,123.9513,0.2646,1,9
380,748,384,aa2805,3,prefont,L,215.674,216.054,Exp.Trial,Man sollte nie Geschirr mit einem dreckigen Lappen spülen müssen. ,15,15,ID_15_10,v1,NA,10,209.391,216.085,380,withinEvent,0.19,10,müssen,7,4.4641,0,123.9513,0.2646,1,9
381,800.5,384,aa2805,3,prefont,R,215.674,216.055,Exp.Trial,Man sollte nie Geschirr mit einem dreckigen Lappen spülen müssen. ,15,15,ID_15_10,v1,NA,10,209.391,216.085,381,withinEvent,0.18,10,müssen,7,4.4641,0,123.9513,0.2646,1,9
294,134.8,384,aa2805,3,prefont,R,217.373,217.667,Exp.Trial,Man kann Spargel dämpfen oder in viel Wasser kochen. ,16,16,ID_16_9,v1,NA,9,217.396,232.214,271.000000000004,sfix_beforeOnset,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,93.6,384,aa2805,3,prefont,L,217.373,217.669,Exp.Trial,Man kann Spargel dämpfen oder in viel Wasser kochen. ,16,16,ID_16_9,v1,NA,9,217.396,232.214,273.000000000004,sfix_beforeOnset,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA
368,149.4,384,aa2805,3,prefont,L,217.689,218.057,Exp.Trial,Man kann Spargel dämpfen oder in viel Wasser kochen. ,16,16,ID_16_9,v1,NA,9,217.396,232.214,368,withinEvent,0.19,2,kann,4,4.8285,0.4699,137.2853,NA,1,1
367,190.4,384,aa2805,3,prefont,R,217.69,218.057,Exp.Trial,Man kann Spargel dämpfen oder in viel Wasser kochen. ,16,16,ID_16_9,v1,NA,9,217.396,232.214,367,withinEvent,0.18,2,kann,4,4.8285,0.4699,137.2853,NA,1,1
474,199.9,384,aa2805,3,prefont,L,218.078,218.552,Exp.Trial,Man kann Spargel dämpfen oder in viel Wasser kochen. ,16,16,ID_16_9,v1,NA,9,217.396,232.214,474,withinEvent,0.19,3,Spargel,7,1.4314,0,141.916,0.8813,2.1,2
473,237.6,384,aa2805,3,prefont,R,218.08,218.553,Exp.Trial,Man kann Spargel dämpfen oder in viel Wasser kochen. ,16,16,ID_16_9,v1,NA,9,217.396,232.214,473,withinEvent,0.18,3,Spargel,7,1.4314,0,141.916,0.8813,2.1,2
536,219.1,384,aa2805,3,prefont,L,218.565,219.101,Exp.Trial,Man kann Spargel dämpfen oder in viel Wasser kochen. ,16,16,ID_16_9,v1,NA,9,217.396,232.214,536,withinEvent,0.19,3,Spargel,7,1.4314,0,141.916,0.8813,2.1,2
536,259.2,384,aa2805,3,prefont,R,218.566,219.102,Exp.Trial,Man kann Spargel dämpfen oder in viel Wasser kochen. ,16,16,ID_16_9,v1,NA,9,217.396,232.214,536,withinEvent,0.18,3,Spargel,7,1.4314,0,141.916,0.8813,2.1,2
657,244.9,384,aa2805,3,prefont,R,219.111,219.768,Exp.Trial,Man kann Spargel dämpfen oder in viel Wasser kochen. ,16,16,ID_16_9,v1,NA,9,217.396,232.214,657,withinEvent,0.18,3,Spargel,7,1.4314,0,141.916,0.8813,2.1,2
658,207,384,aa2805,3,prefont,L,219.111,219.769,Exp.Trial,Man kann Spargel dämpfen oder in viel Wasser kochen. ,16,16,ID_16_9,v1,NA,9,217.396,232.214,658,withinEvent,0.19,3,Spargel,7,1.4314,0,141.916,0.8813,2.1,2
344,260.9,384,aa2805,3,prefont,R,219.786,220.13,Exp.Trial,Man kann Spargel dämpfen oder in viel Wasser kochen. ,16,16,ID_16_9,v1,NA,9,217.396,232.214,344,withinEvent,0.18,3,Spargel,7,1.4314,0,141.916,0.8813,2.1,2
347,219.6,384,aa2805,3,prefont,L,219.784,220.131,Exp.Trial,Man kann Spargel dämpfen oder in viel Wasser kochen. ,16,16,ID_16_9,v1,NA,9,217.396,232.214,347,withinEvent,0.19,3,Spargel,7,1.4314,0,141.916,0.8813,2.1,2
843,233,384,aa2805,3,prefont,L,220.144,220.987,Exp.Trial,Man kann Spargel dämpfen oder in viel Wasser kochen. ,16,16,ID_16_9,v1,NA,9,217.396,232.214,843,withinEvent,0.19,3,Spargel,7,1.4314,0,141.916,0.8813,2.1,2
843,273,384,aa2805,3,prefont,R,220.144,220.987,Exp.Trial,Man kann Spargel dämpfen oder in viel Wasser kochen. ,16,16,ID_16_9,v1,NA,9,217.396,232.214,843,withinEvent,0.18,3,Spargel,7,1.4314,0,141.916,0.8813,2.1,2
205,282,384,aa2805,3,prefont,L,221.01,221.215,Exp.Trial,Man kann Spargel dämpfen oder in viel Wasser kochen. ,16,16,ID_16_9,v1,NA,9,217.396,232.214,205,withinEvent,0.19,3,Spargel,7,1.4314,0,141.916,0.8813,2.1,2
209,323.3,384,aa2805,3,prefont,R,221.009,221.218,Exp.Trial,Man kann Spargel dämpfen oder in viel Wasser kochen. ,16,16,ID_16_9,v1,NA,9,217.396,232.214,209,withinEvent,0.18,4,dämpfen,7,1.2553,0,150.5815,0.1108,1.6,3
321,219.7,384,aa2805,3,prefont,L,221.238,221.559,Exp.Trial,Man kann Spargel dämpfen oder in viel Wasser kochen. ,16,16,ID_16_9,v1,NA,9,217.396,232.214,321,withinEvent,0.19,3,Spargel,7,1.4314,0,141.916,0.8813,2.1,2
318,264.3,384,aa2805,3,prefont,R,221.241,221.559,Exp.Trial,Man kann Spargel dämpfen oder in viel Wasser kochen. ,16,16,ID_16_9,v1,NA,9,217.396,232.214,318,withinEvent,0.18,3,Spargel,7,1.4314,0,141.916,0.8813,2.1,2
255,272.1,384,aa2805,3,prefont,R,221.569,221.824,Exp.Trial,Man kann Spargel dämpfen oder in viel Wasser kochen. ,16,16,ID_16_9,v1,NA,9,217.396,232.214,255,withinEvent,0.18,3,Spargel,7,1.4314,0,141.916,0.8813,2.1,2
257,234.9,384,aa2805,3,prefont,L,221.568,221.825,Exp.Trial,Man kann Spargel dämpfen oder in viel Wasser kochen. ,16,16,ID_16_9,v1,NA,9,217.396,232.214,257,withinEvent,0.19,3,Spargel,7,1.4314,0,141.916,0.8813,2.1,2
869,287.1,384,aa2805,3,prefont,L,221.847,222.716,Exp.Trial,Man kann Spargel dämpfen oder in viel Wasser kochen. ,16,16,ID_16_9,v1,NA,9,217.396,232.214,869,withinEvent,0.19,4,dämpfen,7,1.2553,0,150.5815,0.1108,1.6,3
870,318.2,384,aa2805,3,prefont,R,221.846,222.716,Exp.Trial,Man kann Spargel dämpfen oder in viel Wasser kochen. ,16,16,ID_16_9,v1,NA,9,217.396,232.214,870,withinEvent,0.18,4,dämpfen,7,1.2553,0,150.5815,0.1108,1.6,3
193,284.3,384,aa2805,3,prefont,L,222.731,222.924,Exp.Trial,Man kann Spargel dämpfen oder in viel Wasser kochen. ,16,16,ID_16_9,v1,NA,9,217.396,232.214,193,withinEvent,0.19,3,Spargel,7,1.4314,0,141.916,0.8813,2.1,2
192,310.7,384,aa2805,3,prefont,R,222.732,222.924,Exp.Trial,Man kann Spargel dämpfen oder in viel Wasser kochen. ,16,16,ID_16_9,v1,NA,9,217.396,232.214,192,withinEvent,0.18,4,dämpfen,7,1.2553,0,150.5815,0.1108,1.6,3
223,352.7,384,aa2805,3,prefont,R,222.944,223.167,Exp.Trial,Man kann Spargel dämpfen oder in viel Wasser kochen. ,16,16,ID_16_9,v1,NA,9,217.396,232.214,223,withinEvent,0.18,4,dämpfen,7,1.2553,0,150.5815,0.1108,1.6,3
226,323.8,384,aa2805,3,prefont,L,222.943,223.169,Exp.Trial,Man kann Spargel dämpfen oder in viel Wasser kochen. ,16,16,ID_16_9,v1,NA,9,217.396,232.214,226,withinEvent,0.19,4,dämpfen,7,1.2553,0,150.5815,0.1108,1.6,3
464,381.2,384,aa2805,3,prefont,L,223.191,223.655,Exp.Trial,Man kann Spargel dämpfen oder in viel Wasser kochen. ,16,16,ID_16_9,v1,NA,9,217.396,232.214,464,withinEvent,0.19,5,oder,4,4.6621,0.506,133.1255,NA,1,4
465,418.9,384,aa2805,3,prefont,R,223.19,223.655,Exp.Trial,Man kann Spargel dämpfen oder in viel Wasser kochen. ,16,16,ID_16_9,v1,NA,9,217.396,232.214,465,withinEvent,0.18,5,oder,4,4.6621,0.506,133.1255,NA,1,4
